timestamp,ax,ay,az,wx,wy,wz
7630,-3.6739,-12.82394,2.85568,-128.36447,38.13932,-65.8111
7655,-4.39815,-13.89894,4.63936,-115.66916,63.89613,-43.47226
7681,-2.87663,-12.01351,4.55676,-74.59254,-36.26249,-36.81943
7708,3.87382,-8.52156,1.96744,-43.83084,-110.66428,-37.49082
7734,6.76003,-8.27137,2.6426,-27.35136,-77.64429,-66.05525
7761,6.57568,-8.74542,2.30981,-8.97979,-62.69069,-80.27643
7787,4.29041,-9.84316,2.49177,23.30778,-68.30592,-87.72272
7813,2.51152,-10.21426,2.80301,51.87221,-114.20432,-87.23443
7840,1.31681,-10.43214,2.78625,68.16859,-143.196,-79.97125
7866,0.43096,-10.11371,2.13982,64.56752,-159.43134,-63.3697
7892,0.16999,-8.80767,-0.73562,46.92837,-194.16031,-41.58017
7919,0.56862,-8.48206,-0.42078,35.88102,-199.34831,-24.12413
7945,0.75657,-8.74542,0.49141,42.65591,-173.10321,-16.18956
7972,0.74101,-9.2913,0.36452,51.3229,-140.14424,-10.08605
8000,0.65242,-9.16201,-0.70928,45.95181,-131.96555,-4.59289
8026,0.60094,-9.07223,-0.57162,43.69351,-137.45871,5.35583
8051,1.07859,-9.55586,-0.57521,44.97525,-149.66571,15.18248
8077,1.9824,-10.27651,-0.64823,47.90493,-161.68964,18.60045
8103,2.62405,-10.59973,-0.86491,45.15835,-164.55829,17.92906
8130,1.83994,-9.43615,-0.50218,50.71255,-145.63741,25.9857
8156,1.39702,-8.66043,-0.17897,60.05092,-135.5666,33.85923
8182,1.55144,-8.31446,-0.93913,43.57144,-121.89474,29.89194
8208,6.11599,-10.9433,1.19411,12.99285,-81.61157,-16.79991
8234,3.77685,-12.33672,3.90195,20.50017,-109.62669,-31.02109
8259,-0.79009,-12.81915,3.52606,2.86102,-110.54221,24.64293
8285,-3.14119,-9.66599,-2.85449,-24.60478,-139.53389,43.3807
8311,-0.59616,-7.66444,2.52289,-34.61454,-120.12473,21.4691
8338,-1.35991,-8.35157,4.24911,-15.93779,-117.50022,27.45054
8364,-1.54426,-9.72585,4.36762,6.52313,-154.79268,30.5023
8391,0.90621,-10.22743,2.95624,36.00309,-183.174,33.43198
8417,2.63482,-9.32003,3.17531,64.0182,-164.07001,20.85875
8443,3.20344,-8.86752,1.95427,53.39809,-138.74043,-0.13733
8469,1.50954,-10.67036,-1.08637,26.23747,-143.07393,-2.94494
8494,0.98162,-10.53628,-0.74041,7.19451,-149.84883,-4.10461
8520,0.62848,-9.98562,1.00257,8.35418,-148.81123,-3.18908
8546,-0.25379,-8.94653,2.52528,10.55144,-134.22383,-0.68664
8572,-0.62489,-8.5886,2.96941,18.97429,-117.07297,1.26648
8599,-0.97085,-8.94773,2.61267,27.51921,-130.43967,6.45446
8623,-1.55982,-10.0335,3.68049,47.41665,-140.14424,12.13073
8649,-1.86987,-10.14483,3.97856,75.24866,-138.8625,24.03258
8675,-1.63285,-9.96766,2.38283,78.7887,-138.6794,30.07505
8701,-1.05465,-9.86471,-0.73921,40.76382,-122.19993,35.26303
8726,1.92254,-9.51276,0.64703,22.57536,-88.93578,25.49742
8751,1.78009,-9.56663,1.64063,26.35954,-75.26392,15.67076
8778,1.07739,-9.74021,1.72562,43.38833,-83.62572,12.80211
8804,-0.56862,-10.55065,0.63386,49.43081,-72.33424,23.42222
8831,-0.42377,-10.82598,-1.02412,29.7775,-49.69021,35.26303
8857,0.42377,-10.01435,-1.20488,-1.04523,-17.3416,37.94858
