# Target Sample Rate: 500 Hz
# Max Device Sample Rate: 500 Hz
# Recording started at: 2026-02-07 17:55:39.019
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
4.444998,-1.099,-1.500,-0.580,1.948
4.446927,-1.111,-1.568,-0.613,2.017
4.448959,-1.124,-1.613,-0.656,2.072
4.451126,-1.137,-1.627,-0.698,2.103
4.459421,-1.146,-1.613,-0.747,2.115
4.462981,-1.226,-1.407,-1.044,2.139
4.464882,-1.244,-1.350,-1.110,2.145
4.466832,-1.261,-1.297,-1.175,2.158
4.478139,-1.276,-1.237,-1.241,2.168
4.480689,-1.368,-0.854,-1.570,2.251
4.482705,-1.371,-0.815,-1.603,2.261
4.506804,-1.369,-0.788,-1.626,2.267
4.511149,-0.912,-1.139,-1.150,1.857
4.512727,-0.868,-1.170,-1.107,1.829
4.514597,-0.830,-1.194,-1.065,1.803
4.516940,-0.793,-1.209,-1.032,1.777
4.525141,-0.759,-1.224,-1.005,1.756
4.528685,-0.658,-1.231,-0.926,1.675
4.530656,-0.645,-1.220,-0.918,1.658
4.532464,-0.633,-1.197,-0.914,1.634
4.542954,-0.623,-1.176,-0.910,1.612
4.545252,-0.607,-1.088,-0.916,1.546
4.548363,-0.603,-1.061,-0.927,1.532
4.550649,-0.595,-1.050,-0.935,1.527
4.574394,-0.590,-1.044,-0.945,1.527
4.578256,-0.359,-1.175,-1.017,1.595
4.580298,-0.333,-1.170,-1.014,1.584
4.582236,-0.307,-1.162,-1.009,1.569
4.584592,-0.280,-1.152,-0.999,1.550
4.592344,-0.254,-1.143,-0.988,1.532
4.599300,-0.143,-1.208,-0.880,1.501
4.609971,-0.058,-1.164,-0.799,1.413
4.612413,0.107,-0.982,-0.644,1.179
4.614217,0.148,-0.926,-0.613,1.120
4.616138,0.189,-0.865,-0.579,1.058
4.646130,0.231,-0.804,-0.544,0.998
4.649874,0.799,-0.312,0.231,0.888
4.666476,0.819,-0.305,0.290,0.921
4.673751,0.963,-0.242,0.703,1.217
4.690678,1.043,-0.261,0.872,1.385
4.693729,1.220,-0.637,1.160,1.800
4.695879,1.221,-0.717,1.174,1.839
4.697940,1.220,-0.804,1.179,1.878
4.699944,1.212,-0.891,1.177,1.910
4.709399,1.196,-0.962,1.176,1.934
4.711517,1.058,-1.280,1.030,1.954
4.713510,1.033,-1.334,0.971,1.947
4.715681,1.016,-1.381,0.903,1.938
4.717624,1.003,-1.418,0.829,1.924
4.727198,0.994,-1.440,0.750,1.904
4.729472,0.988,-1.296,0.383,1.674
4.731708,0.989,-1.224,0.318,1.605
4.733588,0.988,-1.148,0.254,1.536
4.759863,0.988,-1.067,0.194,1.467
4.763342,0.523,0.837,-0.112,0.994
4.765363,0.493,0.915,-0.095,1.044
4.767544,0.468,0.961,-0.076,1.071
4.777299,0.450,0.986,-0.054,1.085
4.781212,0.514,0.887,0.055,1.027
4.783259,0.555,0.851,0.060,1.018
4.808648,0.605,0.828,0.063,1.027
4.811057,1.102,-0.118,-0.161,1.120
4.813113,1.037,-0.149,-0.221,1.070
4.814994,0.947,-0.161,-0.286,1.002
4.817244,0.840,-0.165,-0.359,0.928
4.826469,0.715,-0.161,-0.435,0.852
4.828918,0.027,-0.215,-0.747,0.778
4.830980,-0.079,-0.233,-0.775,0.813
4.832894,-0.164,-0.248,-0.782,0.837
4.844107,-0.226,-0.263,-0.772,0.847
4.847116,-0.105,-0.421,-0.396,0.588
4.849020,-0.026,-0.463,-0.307,0.556
4.850912,0.064,-0.516,-0.220,0.564
4.874130,0.160,-0.565,-0.139,0.603
4.876912,0.378,0.063,0.752,0.844
4.878817,0.330,0.085,0.813,0.881
4.880752,0.291,0.101,0.863,0.916
4.882737,0.260,0.117,0.901,0.945
4.884827,0.238,0.142,0.931,0.971
4.892180,0.226,0.174,0.959,1.000
4.894754,0.264,0.359,1.060,1.150
4.896858,0.291,0.418,1.092,1.205
4.898738,0.319,0.486,1.125,1.266
4.900821,0.354,0.561,1.155,1.332
4.910127,0.383,0.626,1.188,1.396
4.912599,0.487,0.920,1.354,1.708
4.914620,0.493,0.960,1.388,1.758
4.916665,0.494,0.987,1.419,1.798
4.927814,0.492,1.000,1.448,1.827
4.930428,0.452,0.816,1.562,1.819
4.932494,0.446,0.744,1.566,1.790
4.934446,0.445,0.657,1.569,1.758
4.958374,0.446,0.560,1.568,1.724
4.960583,0.710,-0.767,1.450,1.787
4.962777,0.721,-0.844,1.460,1.834
4.964381,0.729,-0.918,1.466,1.877
4.966392,0.731,-0.992,1.474,1.921
4.968721,0.734,-1.066,1.483,1.968
4.976758,0.732,-1.145,1.489,2.016
4.980301,0.749,-1.538,1.476,2.260
4.982263,0.755,-1.620,1.465,2.311
4.984557,0.761,-1.699,1.452,2.361
4.994567,0.770,-1.767,1.439,2.406
4.998603,0.903,-1.930,1.347,2.521
5.000628,0.931,-1.924,1.330,2.518
5.032236,0.957,-1.910,1.308,2.505
5.034742,1.058,-0.803,0.867,1.586
5.048344,1.042,-0.738,0.829,1.522
5.052171,0.877,-0.483,0.511,1.124
5.076331,0.864,-0.497,0.461,1.099
5.079823,0.843,-0.964,-0.172,1.292
5.081804,0.836,-0.987,-0.189,1.308
5.083927,0.827,-1.001,-0.199,1.314
5.094107,0.816,-1.012,-0.209,1.317
5.097554,0.755,-0.931,-0.215,1.218
5.099898,0.747,-0.901,-0.211,1.189
5.101659,0.738,-0.866,-0.201,1.156
5.126664,0.733,-0.827,-0.193,1.122
5.129741,0.755,-0.291,-0.064,0.812
5.131706,0.762,-0.265,-0.050,0.808
5.133562,0.774,-0.246,-0.035,0.812
5.135718,0.780,-0.223,-0.017,0.811
5.144366,0.789,-0.203,0.002,0.815
5.147482,0.827,-0.118,0.119,0.844
5.149472,0.831,-0.115,0.140,0.851
5.151406,0.834,-0.117,0.162,0.858
5.175643,0.835,-0.117,0.182,0.863
5.179253,0.743,-0.554,0.388,1.004
5.181301,0.734,-0.604,0.409,1.035
5.183234,0.728,-0.657,0.433,1.072
5.185388,0.722,-0.701,0.457,1.105
5.193454,0.718,-0.740,0.485,1.140
5.195645,0.702,-0.883,0.606,1.281
5.199234,0.695,-0.950,0.676,1.358
5.201342,0.693,-0.990,0.714,1.403
5.210984,0.690,-1.028,0.750,1.448
5.213108,0.687,-1.254,0.905,1.692
5.215182,0.686,-1.300,0.931,1.740
5.217125,0.689,-1.344,0.954,1.787
5.219123,0.691,-1.386,0.976,1.831
5.242734,0.697,-1.431,0.995,1.877
5.245072,0.754,-1.754,0.991,2.151
5.246980,0.761,-1.750,0.971,2.141
5.248948,0.771,-1.741,0.948,2.127
5.250904,0.780,-1.724,0.927,2.107
5.253151,0.789,-1.700,0.900,2.079
5.261094,0.801,-1.670,0.871,2.047
5.264922,0.866,-1.427,0.730,1.822
5.266959,0.881,-1.364,0.704,1.770
5.268867,0.896,-1.294,0.675,1.713
5.278830,0.910,-1.223,0.648,1.656
5.282741,0.992,-0.783,0.495,1.357
5.284902,1.005,-0.714,0.471,1.319
5.312640,1.015,-0.652,0.445,1.286
5.314777,1.176,-0.289,0.215,1.230
5.316651,1.186,-0.288,0.209,1.238
5.318765,1.192,-0.290,0.204,1.244
5.331019,1.200,-0.294,0.200,1.251
5.334480,1.195,-0.289,0.181,1.243
5.358885,1.183,-0.278,0.182,1.228
5.362321,0.785,-0.045,0.210,0.814
5.364436,0.738,-0.031,0.212,0.769
5.366424,0.691,-0.015,0.208,0.722
5.368546,0.645,0.001,0.204,0.676
5.376941,0.599,0.013,0.199,0.631
5.380209,0.406,0.138,0.146,0.453
5.382345,0.371,0.145,0.136,0.421
5.384383,0.332,0.153,0.130,0.389
5.386904,0.294,0.157,0.123,0.355
5.394888,0.252,0.153,0.118,0.317
5.398171,-0.001,0.095,0.104,0.141
5.400288,-0.056,0.050,0.109,0.132
5.402382,-0.113,-0.011,0.117,0.163
5.412322,-0.168,-0.083,0.125,0.225
5.416607,-0.405,-0.540,0.170,0.696
5.418188,-0.420,-0.598,0.183,0.753
5.442629,-0.427,-0.646,0.193,0.798
5.445889,-0.525,-0.928,0.189,1.083
5.448029,-0.551,-0.970,0.170,1.129
5.449941,-0.576,-1.014,0.154,1.177
5.452490,-0.600,-1.047,0.132,1.214
5.460809,-0.629,-1.060,0.107,1.237
5.464102,-0.775,-1.282,0.011,1.498
5.466718,-0.804,-1.334,-0.004,1.557
5.468103,-0.832,-1.386,-0.018,1.616
5.470409,-0.853,-1.438,-0.032,1.672
5.479105,-0.871,-1.483,-0.048,1.721
5.483692,-0.935,-1.694,-0.139,1.940
5.484541,-0.939,-1.723,-0.158,1.968
5.486012,-0.940,-1.749,-0.179,1.994
5.513364,-0.944,-1.772,-0.203,2.017
5.515735,-0.820,-1.707,-0.497,1.957
5.517646,-0.817,-1.650,-0.506,1.910
5.519634,-0.815,-1.584,-0.516,1.854
5.530938,-0.817,-1.511,-0.526,1.796
5.533446,-0.927,-0.711,-0.559,1.295
5.535548,-0.992,-0.503,-0.557,1.244
5.559564,-1.086,-0.274,-0.551,1.249
5.563537,-2.874,1.243,-0.792,3.230
5.565454,-2.928,1.178,-0.835,3.265
5.567413,-2.969,1.096,-0.881,3.285
5.569527,-2.999,1.005,-0.925,3.295
5.577765,-3.019,0.907,-0.968,3.297
5.581255,-2.999,0.364,-1.159,3.235
5.583248,-2.988,0.257,-1.184,3.224
5.585235,-2.978,0.156,-1.204,3.216
5.595541,-2.969,0.066,-1.221,3.211
5.599016,-2.843,-0.332,-1.287,3.138
5.603819,-2.819,-0.376,-1.294,3.124
5.627680,-2.764,-0.455,-1.301,3.089
5.644978,-2.352,-0.414,-1.040,2.605
5.647013,-1.886,-0.526,-0.667,2.069
5.649046,-1.830,-0.573,-0.646,2.023
5.650961,-1.775,-0.625,-0.635,1.986
5.653036,-1.723,-0.680,-0.633,1.958
5.676754,-1.679,-0.725,-0.636,1.936
5.694179,-1.239,-0.933,-0.847,1.767
5.696824,-0.769,-1.026,-1.147,1.721
5.699144,-0.736,-1.032,-1.184,1.734
5.700916,-0.707,-1.046,-1.220,1.756
5.703093,-0.682,-1.061,-1.257,1.781
5.712768,-0.660,-1.087,-1.290,1.811
5.714778,-0.620,-1.266,-1.421,2.001
5.717047,-0.623,-1.312,-1.437,2.044
5.718979,-0.625,-1.361,-1.451,2.086
5.734392,-0.627,-1.416,-1.458,2.127
5.736643,-0.588,-1.827,-1.436,2.397
5.759579,-0.566,-1.857,-1.427,2.409
5.762459,-0.129,-2.333,-1.411,2.729
5.764479,-0.085,-2.384,-1.413,2.772
5.766421,-0.038,-2.442,-1.416,2.823
5.768355,0.011,-2.499,-1.424,2.877
5.770492,0.054,-2.561,-1.434,2.936
5.777491,0.101,-2.622,-1.447,2.996
5.780328,0.299,-2.774,-1.465,3.151
5.782464,0.343,-2.798,-1.471,3.180
5.784344,0.386,-2.813,-1.476,3.200
5.786573,0.426,-2.826,-1.481,3.219
5.795634,0.466,-2.834,-1.486,3.233
5.798211,0.640,-2.859,-1.537,3.309
5.800231,0.672,-2.835,-1.541,3.296
5.802248,0.703,-2.795,-1.542,3.269
5.804247,0.733,-2.759,-1.544,3.245
5.813186,0.762,-2.727,-1.544,3.225
5.816092,0.886,-2.530,-1.495,3.069
5.818146,0.911,-2.498,-1.478,3.042
5.820348,0.939,-2.471,-1.457,3.019
5.844838,0.966,-2.447,-1.438,2.998
5.847914,1.451,-2.117,-1.024,2.763
5.849874,1.497,-2.100,-0.988,2.761
5.852021,1.545,-2.086,-0.948,2.763
5.853834,1.597,-2.080,-0.909,2.776
5.862937,1.646,-2.082,-0.867,2.792
5.866112,1.891,-2.089,-0.654,2.893
5.868090,1.935,-2.104,-0.614,2.923
5.869870,1.975,-2.115,-0.573,2.950
5.895478,2.015,-2.131,-0.532,2.980
5.897778,2.278,-2.601,-0.061,3.458
5.899919,2.288,-2.658,-0.027,3.507
5.901775,2.294,-2.712,0.002,3.552
5.903773,2.294,-2.760,0.031,3.589
5.912773,2.290,-2.811,0.060,3.627
5.915750,2.244,-3.089,0.211,3.824
5.917664,2.227,-3.146,0.243,3.862
5.919704,2.208,-3.186,0.275,3.886
5.943744,2.184,-3.230,0.309,3.911
5.946065,1.829,-3.772,0.661,4.244
5.949389,1.800,-3.938,0.681,4.383
5.951585,1.782,-4.028,0.671,4.455
5.953790,1.763,-4.112,0.656,4.522
5.961774,1.739,-4.185,0.638,4.577
5.965339,1.613,-4.392,0.483,4.704
5.967483,1.597,-4.389,0.441,4.691
5.969397,1.582,-4.368,0.397,4.662
5.979617,1.577,-4.329,0.355,4.621
5.983185,1.715,-3.947,0.114,4.305
5.985388,1.742,-3.830,0.071,4.208
5.987509,1.761,-3.690,0.028,4.089
6.012076,1.770,-3.537,-0.009,3.955
6.015098,0.473,-1.202,-0.446,1.366
6.017180,0.348,-1.037,-0.482,1.195
6.019123,0.243,-0.872,-0.515,1.042
6.021211,0.159,-0.720,-0.551,0.920
6.030014,0.093,-0.575,-0.588,0.828
6.033037,-0.016,0.030,-0.758,0.758
6.035127,-0.008,0.116,-0.781,0.790
6.037044,0.003,0.186,-0.794,0.815
6.064391,0.021,0.242,-0.798,0.834
6.066964,0.539,-0.309,-0.040,0.623
6.068933,0.592,-0.373,0.046,0.701
6.070921,0.648,-0.437,0.129,0.792
6.082430,0.712,-0.505,0.208,0.897
6.084838,1.194,-0.928,0.606,1.629
6.086908,1.209,-1.011,0.674,1.714
6.110982,1.180,-1.099,0.750,1.779
6.114561,-0.032,-1.490,1.759,2.305
6.116623,-0.050,-1.467,1.782,2.309
6.118586,-0.061,-1.459,1.799,2.317
6.120679,-0.069,-1.465,1.808,2.328
6.129381,-0.081,-1.486,1.810,2.343
6.132575,-0.160,-1.779,1.737,2.492
6.134691,-0.180,-1.877,1.707,2.544
6.136570,-0.200,-1.986,1.678,2.607
6.147129,-0.219,-2.107,1.643,2.681
6.150321,-0.195,-2.945,1.361,3.251
6.152662,-0.158,-3.072,1.297,3.339
6.154446,-0.115,-3.187,1.229,3.418
6.178567,-0.068,-3.287,1.158,3.486
6.182836,0.450,-3.498,0.392,3.549
6.184438,0.442,-3.503,0.356,3.548
6.186318,0.433,-3.507,0.325,3.548
6.188822,0.418,-3.506,0.297,3.543
6.196967,0.400,-3.505,0.273,3.538
6.200346,0.315,-3.447,0.177,3.466
6.202562,0.306,-3.422,0.161,3.439
6.204209,0.304,-3.390,0.145,3.406
6.215402,0.305,-3.345,0.130,3.361
6.218036,0.430,-2.962,0.023,2.994
6.220232,0.465,-2.877,-0.008,2.915
6.248607,0.501,-2.793,-0.042,2.838
6.252058,0.844,-1.715,-0.281,1.932
6.254208,0.841,-1.670,-0.269,1.889
6.266850,0.836,-1.632,-0.255,1.851
6.270347,0.787,-1.583,-0.143,1.774
6.298489,0.778,-1.619,-0.122,1.800
6.302951,0.752,-2.490,-0.028,2.601
6.303236,0.755,-2.544,-0.033,2.654
6.305402,0.760,-2.595,-0.034,2.704
6.307941,0.765,-2.638,-0.033,2.746
6.310257,0.767,-2.679,-0.032,2.787
6.310779,0.767,-2.713,-0.028,2.820
6.312069,0.768,-2.742,-0.019,2.848
6.313933,0.768,-2.764,-0.010,2.869
6.315839,0.763,-2.782,0.003,2.885
6.317504,0.759,-2.797,0.019,2.898
6.319581,0.752,-2.809,0.037,2.908
6.321537,0.743,-2.811,0.057,2.908
6.329538,0.732,-2.808,0.080,2.903
6.331801,0.680,-2.728,0.158,2.816
6.333823,0.664,-2.688,0.175,2.774
6.336148,0.649,-2.644,0.191,2.729
6.337649,0.633,-2.601,0.207,2.685
6.347879,0.618,-2.562,0.220,2.645
6.351288,0.548,-2.325,0.264,2.404
6.353424,0.541,-2.292,0.269,2.371
6.365703,0.538,-2.262,0.273,2.341
6.369326,0.535,-1.979,0.303,2.073
6.371468,0.537,-1.948,0.309,2.044
6.396763,0.538,-1.927,0.310,2.025
6.399297,0.500,-1.884,0.314,1.975
6.401286,0.500,-1.908,0.317,1.998
6.403318,0.499,-1.936,0.323,2.025
6.405676,0.499,-1.953,0.323,2.041
6.414543,0.503,-1.971,0.324,2.059
6.417131,0.553,-2.034,0.319,2.132
6.419179,0.571,-2.047,0.315,2.149
6.421659,0.592,-2.062,0.312,2.168
6.445807,0.613,-2.076,0.308,2.186
6.448940,0.864,-2.047,0.282,2.240
6.451034,0.881,-2.021,0.286,2.223
6.453043,0.894,-1.993,0.291,2.204
6.454964,0.901,-1.962,0.296,2.180
6.463989,0.911,-1.929,0.296,2.154
6.466921,0.944,-1.735,0.258,1.992
6.468911,0.945,-1.690,0.246,1.951
6.470887,0.948,-1.643,0.232,1.911
6.482264,0.950,-1.598,0.220,1.872
6.484746,0.954,-1.385,0.194,1.693
6.486800,0.948,-1.361,0.196,1.671
6.489541,0.949,-1.343,0.202,1.657
6.512081,0.948,-1.332,0.211,1.648
6.514679,0.971,-1.503,0.340,1.821
6.516695,0.975,-1.532,0.351,1.849
6.518643,0.979,-1.561,0.363,1.878
6.520638,0.986,-1.587,0.378,1.906
6.530370,0.993,-1.616,0.394,1.937
6.533111,1.017,-1.740,0.494,2.075
6.534658,1.019,-1.763,0.523,2.102
6.536978,1.019,-1.785,0.554,2.129
6.538601,1.019,-1.808,0.583,2.155
6.548181,1.016,-1.832,0.610,2.182
6.550459,1.001,-1.953,0.739,2.316
6.552641,0.996,-1.978,0.764,2.343
6.554569,0.990,-2.002,0.784,2.367
6.579789,0.986,-2.029,0.803,2.395
6.582434,0.903,-2.135,0.821,2.459
6.584345,0.897,-2.131,0.806,2.448
6.586369,0.890,-2.125,0.788,2.435
6.588466,0.881,-2.110,0.768,2.412
6.597580,0.870,-2.089,0.748,2.383
6.600217,0.847,-1.952,0.657,2.227
6.602333,0.841,-1.910,0.641,2.183
6.609319,0.836,-1.873,0.628,2.145
6.630452,0.817,-1.743,0.588,2.013
6.647393,0.715,-1.239,0.512,1.519
6.650513,0.472,-1.026,0.432,1.209
6.652262,0.434,-1.007,0.429,1.177
6.654736,0.393,-0.990,0.428,1.148
6.688324,0.357,-0.969,0.428,1.118
6.692330,-0.155,-0.704,0.440,0.845
6.694482,-0.181,-0.676,0.438,0.826
6.695955,-0.204,-0.654,0.434,0.811
6.697902,-0.226,-0.629,0.430,0.794
6.699874,-0.245,-0.604,0.425,0.778
6.701835,-0.262,-0.581,0.420,0.763
6.703814,-0.277,-0.559,0.415,0.750
6.705868,-0.291,-0.538,0.411,0.737
6.712611,-0.301,-0.516,0.412,0.726
6.715687,-0.344,-0.391,0.434,0.678
6.717797,-0.342,-0.374,0.441,0.672
6.719762,-0.336,-0.363,0.446,0.667
6.721847,-0.324,-0.359,0.452,0.661
6.730832,-0.312,-0.361,0.458,0.661
6.733720,-0.211,-0.306,0.492,0.616
6.735996,-0.186,-0.308,0.501,0.616
6.737743,-0.161,-0.314,0.506,0.617
6.748566,-0.135,-0.329,0.512,0.624
6.751384,-0.005,-0.428,0.527,0.679
6.753587,0.009,-0.441,0.523,0.684
6.755719,0.019,-0.452,0.520,0.689
6.778790,0.029,-0.459,0.522,0.696
6.781475,-0.155,-0.432,0.518,0.692
6.783556,-0.183,-0.426,0.509,0.689
6.785366,-0.214,-0.448,0.494,0.701
6.787311,-0.245,-0.479,0.480,0.721
6.789368,-0.275,-0.516,0.468,0.748
6.797150,-0.307,-0.557,0.454,0.781
6.799190,-0.410,-0.627,0.382,0.841
6.801304,-0.432,-0.634,0.362,0.848
6.803262,-0.452,-0.654,0.340,0.864
6.805248,-0.470,-0.681,0.317,0.886
6.814608,-0.485,-0.711,0.296,0.910
6.817156,-0.534,-0.872,0.185,1.039
6.819204,-0.537,-0.914,0.165,1.073
6.821199,-0.537,-0.961,0.144,1.110
6.823223,-0.534,-1.009,0.126,1.148
6.848359,-0.528,-1.057,0.107,1.186
6.851152,-0.197,-1.539,0.046,1.553
6.853108,-0.163,-1.518,0.031,1.527
6.854940,-0.129,-1.487,0.013,1.493
6.866024,-0.096,-1.452,-0.012,1.455
6.868887,0.056,-1.177,-0.223,1.199
6.870937,0.066,-1.127,-0.257,1.158
6.873177,0.075,-1.072,-0.287,1.112
6.897783,0.076,-1.022,-0.313,1.071
6.900772,-0.328,-0.881,-0.304,0.988
6.902847,-0.389,-0.905,-0.296,1.029
6.904741,-0.455,-0.928,-0.291,1.073
6.915123,-0.525,-0.950,-0.287,1.123
6.918556,-1.056,-1.080,-0.331,1.546
6.920802,-1.158,-1.101,-0.348,1.636
6.922708,-1.260,-1.111,-0.368,1.720
6.945846,-1.360,-1.117,-0.390,1.803
6.948506,-2.364,-0.860,-0.587,2.583
6.950552,-2.419,-0.828,-0.598,2.626
6.952535,-2.469,-0.795,-0.606,2.664
6.954510,-2.513,-0.769,-0.615,2.699
6.956611,-2.551,-0.746,-0.620,2.729
6.964470,-2.581,-0.732,-0.627,2.755
6.966803,-2.641,-0.766,-0.638,2.823
6.968775,-2.639,-0.803,-0.644,2.832
6.973715,-2.629,-0.852,-0.649,2.839
6.974229,-2.615,-0.912,-0.654,2.846
6.974618,-2.592,-0.981,-0.662,2.849
6.990374,-2.563,-1.055,-0.671,2.852
6.992667,-2.234,-1.597,-0.753,2.847
6.996224,-2.152,-1.667,-0.784,2.833
6.998280,-2.112,-1.692,-0.800,2.822
7.000244,-2.079,-1.710,-0.817,2.813
7.002340,-2.044,-1.723,-0.832,2.800
7.004453,-2.013,-1.734,-0.843,2.788
7.006344,-1.987,-1.735,-0.848,2.771
7.012813,-1.963,-1.726,-0.848,2.748
7.016115,-1.903,-1.610,-0.858,2.636
7.018224,-1.899,-1.553,-0.863,2.601
7.020246,-1.896,-1.485,-0.862,2.558
7.022206,-1.901,-1.398,-0.863,2.513
7.024226,-1.907,-1.299,-0.866,2.464
7.031453,-1.913,-1.187,-0.872,2.414
7.034354,-1.938,-0.682,-0.903,2.244
7.036331,-1.934,-0.587,-0.927,2.224
7.038205,-1.931,-0.484,-0.949,2.206
7.040132,-1.926,-0.374,-0.964,2.186
7.049271,-1.921,-0.258,-0.974,2.169
7.052161,-1.862,0.230,-1.005,2.128
7.054028,-1.840,0.312,-1.004,2.119
7.056213,-1.814,0.395,-1.004,2.110
7.080746,-1.787,0.476,-1.005,2.105
7.084034,-1.068,0.725,-1.273,1.813
7.085851,-0.996,0.681,-1.284,1.762
7.087886,-0.922,0.627,-1.285,1.702
7.089835,-0.847,0.562,-1.280,1.634
7.098695,-0.770,0.490,-1.268,1.562
7.101671,-0.424,0.087,-1.161,1.239
7.103797,-0.370,0.007,-1.137,1.195
7.105673,-0.325,-0.071,-1.114,1.163
7.116230,-0.287,-0.152,-1.098,1.146
7.119760,-0.230,-0.671,-1.084,1.295
7.121796,-0.248,-0.740,-1.088,1.339
7.124019,-0.276,-0.805,-1.097,1.389
7.147595,-0.315,-0.874,-1.117,1.452
7.149639,-0.975,-1.185,-1.420,2.090
7.151718,-0.994,-1.204,-1.434,2.120
7.155408,-1.012,-1.253,-1.462,2.175
7.157908,-1.011,-1.280,-1.477,2.200
7.165457,-1.003,-1.316,-1.490,2.227
7.169330,-0.825,-1.578,-1.568,2.373
7.171797,-0.768,-1.634,-1.582,2.401
7.173440,-0.711,-1.690,-1.596,2.431
7.198575,-0.659,-1.728,-1.602,2.447
7.201328,-0.109,-2.109,-1.746,2.740
7.203405,-0.087,-2.132,-1.758,2.764
7.205247,-0.069,-2.145,-1.767,2.781
7.207341,-0.060,-2.153,-1.777,2.792
7.216252,-0.054,-2.151,-1.783,2.794
7.218934,-0.095,-2.052,-1.733,2.688
7.221239,-0.107,-2.012,-1.711,2.644
7.223118,-0.122,-1.964,-1.683,2.590
7.247780,-0.135,-1.926,-1.658,2.545
7.251028,-0.071,-1.327,-1.396,1.927
7.253958,-0.047,-1.319,-1.381,1.910
7.255207,-0.033,-1.309,-1.367,1.893
7.258230,-0.012,-1.303,-1.351,1.877
7.278946,0.013,-1.305,-1.334,1.866
7.281002,0.250,-1.409,-1.145,1.833
7.284734,0.276,-1.368,-1.080,1.765
7.287415,0.288,-1.357,-1.047,1.738
7.288922,0.297,-1.345,-1.012,1.710
7.290925,0.307,-1.333,-0.978,1.681
7.298231,0.318,-1.320,-0.941,1.652
7.300854,0.347,-1.277,-0.791,1.542
7.302871,0.362,-1.289,-0.747,1.533
7.304798,0.376,-1.289,-0.706,1.517
7.306926,0.389,-1.274,-0.669,1.491
7.316273,0.403,-1.256,-0.633,1.463
7.318692,0.441,-1.068,-0.457,1.243
7.320758,0.445,-1.016,-0.422,1.187
7.322638,0.451,-0.967,-0.389,1.136
7.333793,0.455,-0.918,-0.354,1.084
7.336675,0.508,-0.639,-0.147,0.830
7.340171,0.522,-0.599,-0.110,0.802
7.340691,0.537,-0.561,-0.072,0.780
7.368564,0.554,-0.529,-0.033,0.767
7.370597,0.735,-0.344,0.523,0.966
7.385953,0.746,-0.356,0.608,1.026
7.388363,0.739,-0.444,0.901,1.247
7.390389,0.735,-0.464,0.938,1.279
7.414202,0.728,-0.485,0.974,1.309
7.416391,0.547,-1.050,1.151,1.652
7.418427,0.536,-1.130,1.132,1.687
7.420277,0.526,-1.215,1.113,1.730
7.424246,0.507,-1.383,1.061,1.815
7.432227,0.499,-1.457,1.037,1.857
7.436212,0.458,-1.782,0.860,2.031
7.438295,0.452,-1.825,0.811,2.047
7.440566,0.442,-1.850,0.765,2.050
7.449953,0.428,-1.850,0.720,2.031
7.452201,0.376,-1.598,0.513,1.720
7.454057,0.372,-1.511,0.473,1.626
7.456392,0.372,-1.406,0.431,1.517
7.480264,0.373,-1.289,0.394,1.398
7.483902,0.559,0.574,0.135,0.813
7.485859,0.579,0.685,0.138,0.907
7.487956,0.603,0.788,0.139,1.002
7.489980,0.630,0.881,0.133,1.091
7.495413,0.654,0.967,0.123,1.174
7.501389,0.712,1.145,0.085,1.351
7.501544,0.734,1.242,0.069,1.444
7.501616,0.747,1.337,0.057,1.532
7.503793,0.751,1.479,0.040,1.659
7.505733,0.740,1.550,0.032,1.718
7.507960,0.723,1.615,0.022,1.770
7.519465,0.704,1.667,0.011,1.810
7.521636,0.378,2.109,-0.207,2.153
7.524011,0.294,2.160,-0.272,2.197
7.536799,0.213,2.207,-0.340,2.243
7.540228,-0.225,1.843,-0.869,2.050
7.565663,-0.257,1.725,-0.925,1.974
7.569444,0.983,-0.805,-0.367,1.323
7.571647,1.147,-0.846,-0.270,1.451
7.573447,1.318,-0.829,-0.172,1.566
7.583182,1.468,-0.744,-0.078,1.647
7.585365,1.273,-0.162,0.461,1.364
7.587502,1.142,-0.169,0.574,1.289
7.589471,1.009,-0.216,0.688,1.240
7.591648,0.873,-0.289,0.797,1.216
7.616751,0.747,-0.376,0.900,1.229
7.634592,0.376,-0.203,1.643,1.697
7.638930,0.332,0.300,1.866,1.919
7.639039,0.327,0.312,1.892,1.945
7.680031,0.324,0.311,1.915,1.967
7.697613,1.107,-0.761,1.206,1.805
7.701040,1.707,-1.179,0.939,2.277
7.702993,1.781,-1.186,0.931,2.333
7.705075,1.854,-1.186,0.925,2.387
7.706867,1.920,-1.172,0.920,2.430
7.716294,1.983,-1.141,0.917,2.464
7.718935,2.150,-0.738,0.918,2.451
7.720918,2.143,-0.615,0.916,2.411
7.722721,2.123,-0.481,0.912,2.360
7.724923,2.085,-0.338,0.904,2.297
7.736325,2.033,-0.185,0.896,2.229
7.738439,1.477,0.617,0.787,1.783
7.740693,1.368,0.688,0.766,1.712
7.766323,1.265,0.733,0.741,1.639
7.768573,0.576,0.138,0.384,0.707
7.770648,0.573,0.049,0.354,0.675
7.772444,0.572,-0.035,0.318,0.656
7.774571,0.575,-0.111,0.285,0.652
7.784006,0.581,-0.175,0.249,0.656
7.786336,0.638,-0.359,0.065,0.735
7.788448,0.653,-0.374,0.030,0.753
